title,company,category,location,created,salary_min,salary_max,contract_type
"Manager, Data Science - (AdTech)",Delivery Hero,IT-Stellen,"Berlin, Deutschland",2025-03-01T00:05:23Z,N/A,N/A,N/A
Mitarbeiter (m/w/d) IT- Auftragsmanagement,Bela,IT-Stellen,"Schreventeich, Kiel",2024-01-29T18:01:32Z,N/A,N/A,N/A
Senior-Softwareentwickler Java (m/w/d) ab jetzt,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Deutz, Köln",2025-02-17T19:19:01Z,N/A,N/A,permanent
SAP HCM Junior Consultant Unrivalled Progression Opportunities (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Bult, Hannover",2024-12-23T19:56:01Z,45000,65000,permanent
HR Generalist (m/w/d),persona service AG & Co. KG • Niederlassung: Singen,IT-Stellen,"Radolfzell am Bodensee, Konstanz (Kreis)",2025-02-27T06:05:14Z,42000,48000,N/A
"SAP Basis Administrator (w/m/d) - Inhouse, flexibel, HO",Peak One GmbH,IT-Stellen,"Schenefeld, Pinneberg (Kreis)",2025-03-13T14:48:58Z,65000,100000,permanent
C# Softwareentwickler (m/w/d) Vollzeitstelle,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Mitte, Stuttgart",2025-02-27T19:15:25Z,N/A,N/A,permanent
Sachbearbeiter Buchhaltung (m/w/d),persona service AG & Co. KG • Niederlassung: Neuwied,IT-Stellen,"Rheinbrohl, Neuwied (Kreis)",2025-02-22T05:56:10Z,33600,36000,N/A
SAP EWM Berater(m/w/d)-Treiben Sie die Logistik-Transformation,Peak One GmbH,IT-Stellen,"Fridolfing, Traunstein (Kreis)",2025-03-20T14:41:43Z,75000,100000,permanent
SAP IBP (Senior) Consultant Family Friendly Environment (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Mitte, Berlin",2024-12-23T19:56:02Z,60000,120000,permanent
SAP HCM (Lead) Consultant (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-11-26T17:19:00Z,50,110,permanent
Softwareentwickler (m/w/d) in VZ,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Mitte, Stuttgart",2025-02-17T19:19:02Z,N/A,N/A,permanent
Metallbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Hamm,IT-Stellen,"Werl, Soest (Kreis)",2025-03-12T06:36:27Z,14,16,N/A
Senior Business Analyst,Avaloq,IT-Stellen,"Düsseldorf, Nordrhein-Westfalen",2025-02-26T06:00:38Z,N/A,N/A,N/A
Steuerfachangestellte (m/w/d),persona service AG & Co. KG • Niederlassung: Chemnitz Nord,IT-Stellen,"Altchemnitz, Chemnitz",2025-03-05T06:15:00Z,18,20,N/A
C++-Softwareentwickler (m/w/d) für Hannover,RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Mitte, Hannover",2025-03-14T19:29:13Z,N/A,N/A,permanent
IT-Systemadministrator (all genders welcome) - Berlin,Computer Futures,IT-Stellen,"Berlin, Deutschland",2025-02-25T14:22:08Z,60000,70000,permanent
Elektriker (m/w/d) in München,persona service AG & Co. KG • Niederlassung: Fürstenfeldbruck,IT-Stellen,"Starnberg, Starnberg (Kreis)",2025-03-14T06:41:36Z,20,22,N/A
SAP Fiori (HCM/SuccessFactors) Developer - Fully Remote (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Gleißbühl, Nürnberg",2024-12-23T19:56:01Z,60000,120000,permanent
Sachbearbeiter Auftragsmanagement (m/w/d) in Solingen,persona service AG & Co. KG • Niederlassung: Solingen,IT-Stellen,"Mettmann, Mettmann (Kreis)",2025-03-21T06:54:05Z,30000,35000,N/A
Test Engineer,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-18T15:08:34Z,80,180,contract
Identity & Access Management (IAM) Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Bahnhofsviertel, Frankfurt am Main",2024-07-17T22:42:08Z,60000,120000,permanent
Qlik BI Consultant / Developer - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Wedding, Berlin",2024-12-20T14:14:48Z,60000,120000,permanent
(Senior) .Net / C# Entwickler im hardwarenahen Umfeld (m/w/d),Hays AG,IT-Stellen,"Braunschweig, Niedersachsen",2025-03-08T14:28:21Z,N/A,N/A,permanent
SAP BASIS Consultant No Travel (All Genders),The Recruitment 2.0 Group,IT-Stellen,"Altendorf, Essen",2024-12-20T14:14:45Z,60000,110000,permanent
".NET Software Engineer, C#, WPF - Rostock",Noir,IT-Stellen,"Rostock, Mecklenburg-Vorpommern",2025-03-17T14:48:45Z,65000,85000,permanent
Büroassistenz Immobilienmanagement (m/w/d),persona service AG & Co. KG • Niederlassung: Gießen,IT-Stellen,"Wieseck, Gießen",2025-03-20T12:39:54Z,45000,50000,N/A
NetSuite Consultant - Flexible Working Hours (All Genders),The Recruitment 2.0 Group,IT-Stellen,Deutschland,2024-12-13T19:41:45Z,60000,120000,permanent
Sachbearbeiter Posteingang und Digitalisierung (m/w/d),persona service AG & Co. KG • Niederlassung: Mainz,IT-Stellen,"Sonnenberg, Wiesbaden",2025-03-18T06:41:56Z,16,18,N/A
Datenbankentwickler (m/w/d),RADAS Jobbörse & Personalvermittlung GmbH,IT-Stellen,"Asselborn, Bergisch Gladbach",2025-03-12T19:23:31Z,N/A,N/A,permanent
Lagermitarbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Rastatt,IT-Stellen,"Rastatt, Rastatt (Kreis)",2025-03-12T06:36:28Z,14,16,N/A
.NET Software Engineer - Radio Station Group - Berlin,Noir,IT-Stellen,"Berlin, Deutschland",2025-03-17T14:48:42Z,55000,75000,permanent
Redaktionsassistenz (m/w/d),persona service AG & Co. KG • Niederlassung: Koblenz,IT-Stellen,"Industriegebiet, Koblenz",2025-02-28T06:09:47Z,18,20,N/A
Koordinator für Informationssicherheit (m/w/d),Hays AG,IT-Stellen,"Region Hannover (Kreis), Niedersachsen",2025-03-19T14:47:59Z,70000,90000,permanent
Korrosionschützer (m/w/d),persona service AG & Co. KG • Niederlassung: Frankfurt Oder,IT-Stellen,"Eisenhüttenstadt, Oder-Spree (Kreis)",2025-02-27T06:05:12Z,16,18,N/A
MS Dynamics CRM Developer,Zone IT Solutions,IT-Stellen,"München, München (Kreis)",2025-02-18T15:08:31Z,45,90,N/A
Personalsachbearbeiter (m/w/d),persona service AG & Co. KG • Niederlassung: Hannover,IT-Stellen,"Calenberger Neustadt, Hannover",2025-03-19T06:48:51Z,42000,48000,N/A
